trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000175,SIG-BT-00000175,BTCUSDT,mean_revert_v1,bearish,long,1682297700000,1682297700000,27779.554800,27737.269312,27742.817876,27869.443911,0.13687020,-5.787623,3.039440,4.181255,-13.008317,2.446833,1,stop_loss,"mean_revert_v1 ext_atr=-2.45, wick=0.64, close_location=0.64, vol=2.57, atr_bps=13.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,19.358010,-34.212668
TRD-SIG-BT-00000176,SIG-BT-00000176,BTCUSDT,mean_revert_v1,neutral,long,1682455140000,1682455140000,27991.097100,28042.220169,27954.888604,28047.829735,0.13832880,7.071793,3.100409,2.324600,1.646785,1.566832,1,take_profit,"mean_revert_v1 ext_atr=-1.57, wick=0.44, close_location=0.90, vol=2.48, atr_bps=12.9",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,7.268100,4.253087
TRD-SIG-BT-00000177,SIG-BT-00000177,BTCUSDT,mean_revert_v1,neutral,short,1682537760000,1682537820000,28790.940660,28662.468584,28884.508504,28656.737237,0.05355630,6.880489,1.230797,0.923786,4.725907,1.434290,2,take_profit,"mean_revert_v1 ext_atr=1.43, wick=0.69, close_location=0.88, vol=1.59, atr_bps=32.5",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,33.613073,30.649168
TRD-SIG-BT-00000178,SIG-BT-00000178,BTCUSDT,mean_revert_v1,neutral,long,1682538360000,1682538420000,28265.551980,28117.279821,28122.904402,28437.296915,0.03517926,-5.216105,0.793403,1.092754,-7.102262,1.203981,2,stop_loss,"mean_revert_v1 ext_atr=-1.20, wick=0.93, close_location=0.93, vol=1.08, atr_bps=50.5",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,47.761218,-71.425366
TRD-SIG-BT-00000179,SIG-BT-00000179,BTCUSDT,mean_revert_v1,neutral,short,1682542740000,1682542740000,28264.945880,28374.793432,28369.119608,28119.569701,0.04806954,-5.280321,1.089059,1.495607,-7.864987,1.395517,1,stop_loss,"mean_revert_v1 ext_atr=1.40, wick=0.57, close_location=0.57, vol=1.50, atr_bps=36.8",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,38.433383,-57.886845
TRD-SIG-BT-00000180,SIG-BT-00000180,BTCUSDT,mean_revert_v1,neutral,short,1682551020000,1682551860000,28367.925280,28409.897490,28404.216647,28259.261403,0.13765769,-5.777798,3.126362,4.296725,-13.200884,2.994207,15,stop_loss,"mean_revert_v1 ext_atr=2.99, wick=0.67, close_location=1.00, vol=1.65, atr_bps=12.8",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,25.305190,-33.804534
TRD-SIG-BT-00000181,SIG-BT-00000181,BTCUSDT,mean_revert_v1,bullish,short,1682558820000,1682558820000,28671.564540,28759.992151,28754.241302,28571.724394,0.06018601,-5.322105,1.382631,1.899254,-8.603990,1.207596,1,stop_loss,"mean_revert_v1 ext_atr=1.21, wick=0.50, close_location=0.79, vol=1.37, atr_bps=28.8",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,21.822008,-49.860075
TRD-SIG-BT-00000182,SIG-BT-00000182,BTCUSDT,mean_revert_v1,bullish,short,1682578500000,1682578500000,28659.766900,28719.110960,28713.368287,28542.423595,0.09259235,-5.494806,2.125138,2.920142,-10.540086,2.189184,1,stop_loss,"mean_revert_v1 ext_atr=2.19, wick=0.65, close_location=0.90, vol=2.07, atr_bps=18.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,27.943566,-39.718823
TRD-SIG-BT-00000183,SIG-BT-00000183,BTCUSDT,mean_revert_v1,bearish,short,1682949480000,1682949600000,28430.512760,28342.986586,28458.479430,28337.319122,0.17689873,15.483269,4.017264,3.014497,8.451508,3.332311,3,take_profit,"mean_revert_v1 ext_atr=3.33, wick=0.90, close_location=0.99, vol=1.35, atr_bps=9.8",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,19.779443,16.804469
TRD-SIG-BT-00000184,SIG-BT-00000184,BTCUSDT,mean_revert_v1,bearish,short,1682953800000,1682954160000,28392.520360,28309.567326,28417.990926,28303.906545,0.19473245,16.153647,4.416695,3.314137,8.422816,3.479067,7,take_profit,"mean_revert_v1 ext_atr=3.48, wick=0.65, close_location=0.94, vol=1.10, atr_bps=9.0",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,18.210267,15.234038
TRD-SIG-BT-00000185,SIG-BT-00000185,BTCUSDT,mean_revert_v1,bearish,long,1682982120000,1682982300000,28030.104900,28094.475326,28006.887755,28100.095345,0.21417706,13.786669,4.808239,3.604801,5.373628,3.014602,4,take_profit,"mean_revert_v1 ext_atr=-3.01, wick=0.43, close_location=0.99, vol=1.14, atr_bps=8.3",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,11.969741,8.950967
TRD-SIG-BT-00000186,SIG-BT-00000186,BTCUSDT,mean_revert_v1,neutral,short,1683040320000,1683040500000,28428.313200,28490.702674,28485.005673,28271.322073,0.08785364,-5.481143,2.000217,2.748380,-10.229740,2.769171,4,stop_loss,"mean_revert_v1 ext_atr=2.77, wick=0.57, close_location=0.57, vol=1.19, atr_bps=19.9",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,42.223511,-40.959412
TRD-SIG-BT-00000187,SIG-BT-00000187,BTCUSDT,mean_revert_v1,neutral,long,1683119340000,1683119580000,28167.432360,28228.415569,28124.863803,28234.062382,0.11664233,7.113224,2.631257,1.972732,2.509234,1.565240,5,take_profit,"mean_revert_v1 ext_atr=-1.57, wick=0.70, close_location=0.70, vol=1.63, atr_bps=15.1",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,10.654986,7.637264
TRD-SIG-BT-00000188,SIG-BT-00000188,BTCUSDT,mean_revert_v1,neutral,short,1683121020000,1683121380000,28301.938480,28343.188540,28337.521036,28220.497388,0.13964875,-5.760519,3.164168,4.348715,-13.273403,2.288793,7,stop_loss,"mean_revert_v1 ext_atr=2.29, wick=0.50, close_location=0.92, vol=1.02, atr_bps=12.6",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,15.775800,-33.583739
TRD-SIG-BT-00000189,SIG-BT-00000189,BTCUSDT,mean_revert_v1,bearish,short,1683128460000,1683129120000,28290.040860,28318.767210,28313.104589,28212.893773,0.21458583,-6.164268,4.858979,6.678939,-17.702186,3.344953,12,stop_loss,"mean_revert_v1 ext_atr=3.34, wick=0.80, close_location=0.97, vol=1.98, atr_bps=8.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,14.270051,-29.160319
TRD-SIG-BT-00000190,SIG-BT-00000190,BTCUSDT,mean_revert_v1,neutral,short,1683136860000,1683136920000,28578.583140,28657.110486,28651.380210,28379.352473,0.06762080,-5.310082,1.548129,2.126819,-8.985031,2.736795,2,stop_loss,"mean_revert_v1 ext_atr=2.74, wick=0.74, close_location=0.74, vol=6.18, atr_bps=25.5",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,56.713276,-46.494176
TRD-SIG-BT-00000191,SIG-BT-00000191,BTCUSDT,mean_revert_v1,neutral,short,1683138660000,1683138840000,28487.201420,28544.689705,28538.981908,28370.693416,0.09480634,-5.450254,2.162794,2.971934,-10.584982,2.250037,4,stop_loss,"mean_revert_v1 ext_atr=2.25, wick=0.46, close_location=0.70, vol=1.62, atr_bps=18.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,27.898368,-39.192498
TRD-SIG-BT-00000192,SIG-BT-00000192,BTCUSDT,mean_revert_v1,bearish,short,1683143580000,1683143700000,28326.833500,28366.942641,28361.270387,28254.139578,0.14209302,-5.699229,3.222316,4.428689,-13.350234,2.110932,3,stop_loss,"mean_revert_v1 ext_atr=2.11, wick=0.58, close_location=0.99, vol=1.35, atr_bps=12.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,12.662565,-33.167911
TRD-SIG-BT-00000193,SIG-BT-00000193,BTCUSDT,mean_revert_v1,bearish,short,1683503460000,1683503640000,28537.391380,28427.555381,28571.085684,28421.871007,0.14463025,15.885608,3.295542,2.473246,10.116821,3.428484,4,take_profit,"mean_revert_v1 ext_atr=3.43, wick=0.46, close_location=0.92, vol=1.13, atr_bps=11.8",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,27.480355,24.511542
TRD-SIG-BT-00000194,SIG-BT-00000194,BTCUSDT,mean_revert_v1,bearish,long,1683558360000,1683558360000,27953.689620,27907.978412,27913.561124,28066.230087,0.12181844,-5.568468,2.721993,3.744689,-12.035150,2.804502,1,stop_loss,"mean_revert_v1 ext_atr=-2.80, wick=0.58, close_location=0.58, vol=2.11, atr_bps=14.4",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,27.259611,-35.342666
TRD-SIG-BT-00000195,SIG-BT-00000195,BTCUSDT,mean_revert_v1,neutral,long,1683729840000,1683729840000,28129.824840,28098.905395,28104.526300,28184.045308,0.19251460,-5.952445,4.329941,5.955752,-16.238137,2.143225,1,stop_loss,"mean_revert_v1 ext_atr=-2.14, wick=0.38, close_location=0.62, vol=1.11, atr_bps=9.0",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,6.275082,-29.985100
TRD-SIG-BT-00000196,SIG-BT-00000196,BTCUSDT,mean_revert_v1,bearish,long,1683750240000,1683750240000,27888.576600,27841.255641,27846.825006,27991.250471,0.11606697,-5.492400,2.587357,3.559538,-11.639296,2.459160,1,stop_loss,"mean_revert_v1 ext_atr=-2.46, wick=0.71, close_location=0.71, vol=1.51, atr_bps=15.0",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,23.815744,-35.957683
TRD-SIG-BT-00000197,SIG-BT-00000197,BTCUSDT,mean_revert_v1,bullish,long,1687291200000,1687291260000,27979.294740,28035.070279,27948.427121,28040.678415,0.15642678,8.724788,3.504859,2.627772,2.592157,1.988611,2,take_profit,"mean_revert_v1 ext_atr=-1.99, wick=0.40, close_location=1.00, vol=1.13, atr_bps=11.0",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,8.938964,5.922615
TRD-SIG-BT-00000198,SIG-BT-00000198,BTCUSDT,mean_revert_v1,neutral,long,1693319340000,1693319700000,27012.301380,27387.935771,26882.953972,27393.414454,0.03735993,14.033675,0.812956,0.608314,12.612406,2.946430,7,take_profit,"mean_revert_v1 ext_atr=-2.95, wick=0.76, close_location=0.76, vol=1.01, atr_bps=47.9",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,128.088709,124.977049
TRD-SIG-BT-00000199,SIG-BT-00000199,BTCUSDT,mean_revert_v1,bullish,long,1693330440000,1693330560000,27975.594000,27929.635615,27935.222660,28067.803912,0.12016765,-5.522711,2.687200,3.696833,-11.906744,2.284044,3,stop_loss,"mean_revert_v1 ext_atr=-2.28, wick=0.63, close_location=1.00, vol=1.08, atr_bps=14.4",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,19.960841,-35.418171
TRD-SIG-BT-00000200,SIG-BT-00000200,BTCUSDT,mean_revert_v1,bullish,long,1693333860000,1693334100000,27962.391360,27926.801784,27932.388262,28057.566111,0.16109899,-5.733445,3.601477,4.954037,-14.288959,3.172164,5,stop_loss,"mean_revert_v1 ext_atr=-3.17, wick=0.42, close_location=0.90, vol=1.78, atr_bps=10.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,21.036699,-31.720021
TRD-SIG-BT-00000201,SIG-BT-00000201,BTCUSDT,mean_revert_v1,bullish,long,1696201680000,1696201740000,27999.098700,27950.775852,27956.367125,28064.320979,0.11261077,-5.441673,2.520223,3.467211,-11.429108,1.526325,2,stop_loss,"mean_revert_v1 ext_atr=-1.53, wick=0.71, close_location=0.96, vol=1.07, atr_bps=15.3",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,10.294421,-36.248360
TRD-SIG-BT-00000202,SIG-BT-00000202,BTCUSDT,mean_revert_v1,bullish,long,1696202280000,1696202400000,27949.588800,27902.278873,27907.860445,28050.657656,0.11490728,-5.436255,2.567115,3.531685,-11.535054,2.422067,3,stop_loss,"mean_revert_v1 ext_atr=-2.42, wick=0.41, close_location=0.75, vol=1.15, atr_bps=14.9",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,23.161125,-35.916721
TRD-SIG-BT-00000203,SIG-BT-00000203,BTCUSDT,mean_revert_v1,bullish,short,1696258440000,1696258440000,28277.443380,28310.945685,28305.284628,28214.059042,0.17160111,-5.749033,3.884252,5.338834,-14.972120,2.276634,1,stop_loss,"mean_revert_v1 ext_atr=2.28, wick=0.99, close_location=0.99, vol=1.15, atr_bps=9.8",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,9.415159,-30.854822
TRD-SIG-BT-00000204,SIG-BT-00000204,BTCUSDT,mean_revert_v1,bullish,long,1696261920000,1696261980000,28105.519980,28062.752031,28068.365704,28204.062519,0.12798341,-5.473588,2.875443,3.955650,-12.304680,2.652253,2,stop_loss,"mean_revert_v1 ext_atr=-2.65, wick=0.55, close_location=0.55, vol=1.32, atr_bps=13.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,22.061632,-34.207791
TRD-SIG-BT-00000205,SIG-BT-00000205,BTCUSDT,mean_revert_v1,bullish,long,1696515780000,1696515780000,28017.402360,27976.610184,27982.206625,28087.421375,0.13458091,-5.489848,3.014290,4.146570,-12.650708,1.989418,1,stop_loss,"mean_revert_v1 ext_atr=-1.99, wick=0.57, close_location=0.57, vol=1.81, atr_bps=12.6",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,11.991259,-33.550849
TRD-SIG-BT-00000206,SIG-BT-00000206,BTCUSDT,mean_revert_v1,bullish,long,1696606380000,1696606860000,27876.974280,27944.563416,27839.926571,27950.153447,0.12734115,8.606878,2.843352,2.131653,3.631873,1.975268,9,take_profit,"mean_revert_v1 ext_atr=-1.98, wick=0.73, close_location=0.94, vol=1.39, atr_bps=13.3",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,13.250757,10.230958
TRD-SIG-BT-00000207,SIG-BT-00000207,BTCUSDT,mean_revert_v1,bullish,long,1696607760000,1696608900000,27900.478980,27852.723026,27858.294685,28047.460323,0.11196455,-5.346974,2.496953,3.435182,-11.279108,3.484267,20,stop_loss,"mean_revert_v1 ext_atr=-3.48, wick=0.56, close_location=0.56, vol=1.24, atr_bps=15.1",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,39.680581,-36.106265
TRD-SIG-BT-00000208,SIG-BT-00000208,BTCUSDT,mean_revert_v1,bullish,long,1696613640000,1696613640000,27955.590000,27927.309282,27932.895861,28029.409919,0.20737632,-5.864751,4.635516,6.375887,-16.876155,3.252819,1,stop_loss,"mean_revert_v1 ext_atr=-3.25, wick=0.46, close_location=0.80, vol=1.73, atr_bps=8.1",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,13.406139,-29.110232
TRD-SIG-BT-00000209,SIG-BT-00000209,BTCUSDT,mean_revert_v1,bullish,long,1696629840000,1696630260000,28027.204320,28111.985680,27987.956602,28117.609201,0.11926586,10.111522,2.678195,2.007636,5.425690,2.303443,8,take_profit,"mean_revert_v1 ext_atr=-2.30, wick=0.44, close_location=0.57, vol=2.66, atr_bps=14.0",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,19.256118,16.231516
TRD-SIG-BT-00000210,SIG-BT-00000210,BTCUSDT,mean_revert_v1,bullish,short,1697490060000,1697490540000,28369.924880,28287.354282,28397.823586,28281.697943,0.16807415,13.877983,3.809050,2.858176,7.210758,3.162402,9,take_profit,"mean_revert_v1 ext_atr=3.16, wick=0.40, close_location=0.85, vol=1.27, atr_bps=9.8",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,18.098756,15.122437
TRD-SIG-BT-00000211,SIG-BT-00000211,BTCUSDT,mean_revert_v1,neutral,long,1697547840000,1697547960000,28162.131300,28212.544109,28119.421799,28218.187746,0.11004267,5.547560,2.481448,1.860531,1.205581,1.312505,3,take_profit,"mean_revert_v1 ext_atr=-1.31, wick=0.67, close_location=0.67, vol=1.20, atr_bps=15.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,6.904902,3.890180
TRD-SIG-BT-00000212,SIG-BT-00000212,BTCUSDT,mean_revert_v1,neutral,short,1697548800000,1697548980000,28329.532960,28368.936465,28363.263812,28217.646936,0.13938799,-5.492376,3.161234,4.344775,-12.998385,3.317023,4,stop_loss,"mean_revert_v1 ext_atr=3.32, wick=0.60, close_location=0.89, vol=1.26, atr_bps=11.9",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,26.494482,-32.917330
TRD-SIG-BT-00000213,SIG-BT-00000213,BTCUSDT,mean_revert_v1,neutral,short,1697550960000,1697551020000,28280.042860,28322.612718,28316.949328,28187.385552,0.12686606,-5.400670,2.872382,3.947635,-12.220688,2.510598,2,stop_loss,"mean_revert_v1 ext_atr=2.51, wick=0.64, close_location=0.64, vol=1.49, atr_bps=13.0",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,19.764204,-34.061999
TRD-SIG-BT-00000214,SIG-BT-00000214,BTCUSDT,mean_revert_v1,neutral,short,1697625060000,1697625180000,28332.432380,28361.205297,28355.534190,28256.391359,0.20188233,-5.808744,4.578178,6.292961,-16.679882,3.291561,3,stop_loss,"mean_revert_v1 ext_atr=3.29, wick=0.38, close_location=0.85, vol=1.61, atr_bps=8.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,13.838861,-29.161563
TRD-SIG-BT-00000215,SIG-BT-00000215,BTCUSDT,mean_revert_v1,neutral,long,1697680020000,1697680140000,28172.033280,28222.270068,28138.031693,28227.915651,0.13642973,6.853792,3.077544,2.307473,1.468775,1.643522,3,take_profit,"mean_revert_v1 ext_atr=-1.64, wick=0.86, close_location=0.86, vol=1.89, atr_bps=12.1",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,6.836116,3.821448
