signal_id,stage,entry_geometry_mode,timestamp,side,regime,reason,equity,peak_equity,drawdown_pct,daily_realized_pnl,expected_reward_bps,expected_cost_bps,expected_net_edge_bps
SIG-BT-00000726,initial_risk,reanchor_to_actual_entry,1725919200000,long,bullish,daily_loss_limit_reached,433.781296,5073.401128,91.449892,-23.915310,40.508720,19.000000,21.508720
SIG-BT-00000727,initial_risk,reanchor_to_actual_entry,1725919320000,long,bullish,daily_loss_limit_reached,433.781296,5073.401128,91.449892,-23.915310,39.433979,19.000000,20.433979
SIG-BT-00000728,initial_risk,reanchor_to_actual_entry,1725919440000,long,bullish,daily_loss_limit_reached,433.781296,5073.401128,91.449892,-23.915310,41.128117,19.000000,22.128117
SIG-BT-00000802,initial_risk,reanchor_to_actual_entry,1728919500000,long,bullish,daily_loss_limit_reached,328.149632,5073.401128,93.531960,-17.928908,36.717763,19.000000,17.717763
SIG-BT-00000803,initial_risk,reanchor_to_actual_entry,1728919560000,long,bullish,daily_loss_limit_reached,328.149632,5073.401128,93.531960,-17.928908,38.167916,19.000000,19.167916
SIG-BT-00000804,initial_risk,reanchor_to_actual_entry,1728919740000,long,bullish,daily_loss_limit_reached,328.149632,5073.401128,93.531960,-17.928908,38.306942,19.000000,19.306942
SIG-BT-00000805,initial_risk,reanchor_to_actual_entry,1728919860000,long,bullish,daily_loss_limit_reached,328.149632,5073.401128,93.531960,-17.928908,38.744449,19.000000,19.744449
SIG-BT-00000806,initial_risk,reanchor_to_actual_entry,1728921780000,long,bullish,daily_loss_limit_reached,328.149632,5073.401128,93.531960,-17.928908,38.053786,19.000000,19.053786
SIG-BT-00000807,initial_risk,reanchor_to_actual_entry,1728921840000,long,bullish,daily_loss_limit_reached,328.149632,5073.401128,93.531960,-17.928908,37.660404,19.000000,18.660404
SIG-BT-00000808,initial_risk,reanchor_to_actual_entry,1728946920000,long,bullish,daily_loss_limit_reached,328.149632,5073.401128,93.531960,-17.928908,39.641769,19.000000,20.641769
SIG-BT-00000809,initial_risk,reanchor_to_actual_entry,1728947160000,long,bullish,daily_loss_limit_reached,328.149632,5073.401128,93.531960,-17.928908,39.757940,19.000000,20.757940
