trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000023,SIG-BT-00000023,2022-06,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1654259520000,1654259520000,0,29710.656680,29775.402509,29769.448619,29604.831190,0.123581,-8.001357,2.940540,4.040441,6.980981,-14.982338,1.800000,1,stop_loss,22.618698,-40.805198,-63.423895,8.008717,11.004358,19.013075,-40.805198,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.75, body_atr=2.16, close_location=0.78, reject_distance_atr=0.00, volume_ratio=2.67, atr_bps=19.8"
TRD-SIG-BT-00000024,SIG-BT-00000024,2022-06,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1656441660000,1656441840000,180000,20312.936600,20351.084332,20347.014929,20251.595607,0.212543,-8.108017,3.457134,4.750721,8.207855,-16.315872,1.800000,4,stop_loss,17.197994,-37.791286,-54.989279,8.007512,11.003755,19.011267,-37.791286,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.83, body_atr=0.87, close_location=0.83, reject_distance_atr=0.00, volume_ratio=1.48, atr_bps=16.8"
TRD-SIG-BT-00000025,SIG-BT-00000025,2022-07,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1658405040000,1658405280000,240000,22602.478600,22639.558428,22635.031422,22543.883521,0.221751,-8.222490,4.012987,5.514979,9.527967,-17.750457,1.800000,5,stop_loss,12.924183,-35.415047,-48.339230,8.006562,11.003281,19.009843,-35.415047,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.74, body_atr=1.00, close_location=0.88, reject_distance_atr=0.00, volume_ratio=1.58, atr_bps=14.4"
TRD-SIG-BT-00000026,SIG-BT-00000026,2022-09,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1661993520000,1661993700000,180000,19990.101180,20023.914413,20019.910431,19936.444528,0.241267,-8.158026,3.861629,5.306884,9.168512,-17.326538,1.800000,4,stop_loss,13.841611,-35.925137,-49.766748,8.006766,11.003382,19.010148,-35.925137,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.79, body_atr=1.09, close_location=0.82, reject_distance_atr=0.00, volume_ratio=1.46, atr_bps=14.9"
TRD-SIG-BT-00000027,SIG-BT-00000027,2022-09,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1663088820000,1663089300000,480000,20757.047760,20791.638926,20787.481429,20702.267155,0.235463,-8.144943,3.913273,5.377900,9.291173,-17.436116,1.800000,9,stop_loss,13.391328,-35.674779,-49.066107,8.006666,11.003332,19.009998,-35.674779,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.74, body_atr=1.01, close_location=0.92, reject_distance_atr=0.00, volume_ratio=1.55, atr_bps=14.7"
TRD-SIG-BT-00000028,SIG-BT-00000028,2022-09,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1663335660000,1663336020000,360000,19694.160380,19728.656465,19724.711523,19639.168322,0.233702,-8.061792,3.685271,5.064425,8.749696,-16.811487,1.800000,7,stop_loss,14.923027,-36.526404,-51.449432,8.007006,11.003503,19.010509,-36.526404,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.78, body_atr=1.21, close_location=0.80, reject_distance_atr=0.00, volume_ratio=1.46, atr_bps=15.5"
TRD-SIG-BT-00000029,SIG-BT-00000029,2023-06,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1687295880000,1687296900000,1020000,28153.229520,28109.190032,28114.812995,28222.379265,0.185197,-8.155992,4.167858,5.733659,9.901517,-18.057509,1.800000,18,stop_loss,11.561923,-34.633397,-46.195320,7.993743,10.996871,18.990614,-34.633397,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.71, body_atr=1.39, close_location=0.90, reclaim_distance_atr=0.00, volume_ratio=1.96, atr_bps=13.6"
TRD-SIG-BT-00000030,SIG-BT-00000030,2023-06,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1687363380000,1687363560000,180000,29826.164040,29921.033563,29770.133525,29927.018967,0.126494,12.000467,3.023075,2.266107,5.289182,6.711285,1.800000,4,take_profit,20.814247,17.788398,-3.025849,8.012723,6.006363,14.019086,17.788398,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.82, body_atr=1.21, close_location=0.91, reclaim_distance_atr=0.00, volume_ratio=2.02, atr_bps=18.8"
TRD-SIG-BT-00000031,SIG-BT-00000031,2023-10,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1698232920000,1698233040000,120000,34286.355900,34223.568218,34230.414301,34387.050778,0.126875,-7.966215,3.476891,4.783513,8.260404,-16.226619,1.800000,3,stop_loss,16.368790,-37.301743,-53.670533,7.992675,10.996337,18.989012,-37.301743,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.65, body_atr=1.37, close_location=0.99, reclaim_distance_atr=0.00, volume_ratio=1.87, atr_bps=16.3"
TRD-SIG-BT-00000032,SIG-BT-00000032,2024-03,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1709745540000,1709745540000,0,67037.204760,66877.075430,66890.453521,67301.356991,0.048199,-7.718087,2.581818,3.552701,6.134520,-13.852607,1.800000,1,stop_loss,26.403825,-42.872303,-69.276128,7.990445,10.995222,18.985667,-42.872303,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.89, body_atr=1.64, close_location=0.95, reclaim_distance_atr=0.00, volume_ratio=1.79, atr_bps=21.9"
TRD-SIG-BT-00000033,SIG-BT-00000033,2024-05,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1715862720000,1715862720000,0,66297.756900,66152.002791,66165.235838,66536.294812,0.053218,-7.756732,2.819481,3.879501,6.698982,-14.455714,1.800000,1,stop_loss,22.979786,-40.971581,-63.951367,7.991206,10.995602,18.986808,-40.971581,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.56, body_atr=0.84, close_location=0.71, reclaim_distance_atr=0.00, volume_ratio=2.08, atr_bps=20.0"
