trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00029833,SIG-BT-00029833,BTCUSDT,screened_vwap_scalp,bearish,short,1718714160000,1718714220000,65017.293940,65123.675805,65110.653674,64877.254339,0.00256886,-0.273281,0.133726,0.183777,-0.590784,1.500000,2,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,8.538823,-35.371904
TRD-SIG-BT-00029837,SIG-BT-00029837,BTCUSDT,screened_vwap_scalp,bearish,short,1718716020000,1718716380000,64923.712660,65025.437386,65012.434899,64790.629302,0.00268649,-0.273283,0.139643,0.191913,-0.604839,1.500000,7,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,7.498421,-34.677748
TRD-SIG-BT-00029842,SIG-BT-00029842,BTCUSDT,screened_vwap_scalp,bearish,short,1718717700000,1718717700000,64744.848440,64841.223836,64828.258185,64619.733823,0.00283947,-0.273655,0.147182,0.202280,-0.623117,1.500000,1,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,6.324258,-33.894346
TRD-SIG-BT-00029843,SIG-BT-00029843,BTCUSDT,screened_vwap_scalp,bearish,short,1718718120000,1718718120000,64648.467720,64744.618407,64731.672073,64523.661191,0.00282776,-0.271891,0.146357,0.201146,-0.619393,1.500000,1,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,6.305412,-33.881772
TRD-SIG-BT-00029844,SIG-BT-00029844,BTCUSDT,screened_vwap_scalp,bearish,short,1718718480000,1718718480000,64775.942220,64894.648629,64881.672295,64617.347108,0.00221066,-0.262419,0.114663,0.157570,-0.534652,1.500000,1,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,11.483644,-37.336689
TRD-SIG-BT-00029845,SIG-BT-00029845,BTCUSDT,screened_vwap_scalp,bearish,short,1718718840000,1718718960000,64754.646480,64871.677535,64858.705794,64598.557509,0.00223331,-0.261366,0.115798,0.159131,-0.536296,1.500000,3,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,11.104675,-37.083841
TRD-SIG-BT-00029846,SIG-BT-00029846,BTCUSDT,screened_vwap_scalp,bearish,short,1718721840000,1718722260000,65190.159360,65074.581506,65275.886139,65061.569192,0.00269526,0.311512,0.140439,0.105360,0.065713,1.500000,8,take_profit,"15m bearish, 5m neutral, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,6.725396,3.739977
TRD-SIG-BT-00029848,SIG-BT-00029848,BTCUSDT,screened_vwap_scalp,bearish,short,1718724600000,1718724600000,64414.914440,64529.224159,64516.320895,64262.804757,0.00228013,-0.260641,0.117604,0.161614,-0.539859,1.500000,1,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,10.614047,-36.756494
TRD-SIG-BT-00029851,SIG-BT-00029851,BTCUSDT,screened_vwap_scalp,bearish,short,1718726340000,1718726700000,64612.174980,64707.535095,64694.596176,64488.543187,0.00278897,-0.265957,0.144268,0.198275,-0.608499,1.500000,7,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,6.134442,-33.767701
TRD-SIG-BT-00029852,SIG-BT-00029852,BTCUSDT,screened_vwap_scalp,bearish,short,1718727060000,1718727300000,64564.484520,64442.485507,64654.407809,64429.599587,0.00253938,0.309802,0.131039,0.098310,0.080452,1.500000,5,take_profit,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,7.891506,4.907021
