trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000020,SIG-BT-00000020,2022-10,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1666199640000,1666199640000,0,19121.075020,19145.591423,19141.763071,19079.537901,0.576061,-14.122947,8.817576,12.119223,20.936799,-35.059746,2.007783,1,stop_loss,8.723213,-31.829359,-40.552572,8.005129,11.002564,19.007693,-31.829359,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-00000021,SIG-BT-00000021,2022-10,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1666289820000,1666289940000,120000,19041.091020,19065.946228,19062.133802,19000.549824,0.562185,-13.973221,8.569279,11.777868,20.347147,-34.320368,1.926608,3,stop_loss,8.291425,-32.061290,-40.352715,8.005221,11.002610,19.007832,-32.061290,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-00000022,SIG-BT-00000022,2022-10,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1666942680000,1666943100000,420000,20166.065980,20125.920235,20192.973713,20121.895856,0.436459,17.521986,7.034326,5.277497,12.311823,5.210163,1.641540,8,take_profit,8.903193,5.919518,-2.983676,7.992037,5.996019,13.988056,5.919518,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-00000024,SIG-BT-00000024,2022-11,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1667999760000,1668000000000,240000,17390.121280,17512.664900,17509.163067,17208.801964,0.098765,-12.103015,1.378869,1.891708,3.270577,-15.373592,1.523157,5,stop_loss,91.265700,-89.509653,-180.775352,8.028187,11.014091,19.042278,-89.509653,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-00000025,SIG-BT-00000025,2022-11,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1668076860000,1668077400000,540000,16492.600820,16388.492312,16539.081981,16385.215269,0.252118,26.247597,3.315962,2.489597,5.805560,20.442037,2.310303,10,take_profit,52.111350,49.162244,-2.949106,7.974750,5.987378,13.962128,49.162244,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-00000026,SIG-BT-00000026,2022-11,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1668229680000,1668229860000,180000,16744.550420,16686.771737,16778.028391,16683.435050,0.351569,20.313213,4.701371,3.528061,8.229432,12.083781,1.825540,4,take_profit,23.498663,20.526664,-2.971998,7.986198,5.993100,13.979298,20.526664,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-0000002C,SIG-BT-0000002C,2023-02,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1675697340000,1675697820000,480000,22763.946300,22798.835830,22794.276974,22717.071463,0.389046,-13.573644,7.090413,9.744567,16.834980,-30.408624,1.545460,9,stop_loss,7.591701,-34.335857,-41.927558,8.006131,11.003065,19.009196,-34.335857,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-0000002D,SIG-BT-0000002D,2023-02,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1677075480000,1677076260000,780000,23976.303780,24022.806204,24018.002603,23905.929666,0.281159,-13.074593,5.398160,7.417894,12.816054,-25.890648,1.687676,14,stop_loss,16.351528,-38.406796,-54.758324,8.007758,11.003878,19.011636,-38.406796,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-0000002E,SIG-BT-0000002E,2023-03,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1678444500000,1678444800000,300000,19799.939220,19733.924056,19845.619273,19729.978060,0.255238,16.849584,4.036219,3.028850,7.065069,9.784515,1.531547,6,take_profit,22.334028,19.361098,-2.972930,7.986664,5.993333,13.979997,19.361098,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-00000030,SIG-BT-00000030,2023-04,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1682103180000,1682103720000,540000,27814.635960,27755.391061,27847.481181,27749.841092,0.355721,21.074683,7.906981,5.932344,13.839325,7.235358,1.972733,10,take_profit,10.295242,7.312680,-2.982562,7.991480,5.995741,13.987221,7.312680,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-00000031,SIG-BT-00000031,2023-05,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1683647940000,1683648900000,960000,27400.418820,27452.316621,27446.827256,27325.433230,0.252149,-13.085977,5.532424,7.602503,13.134927,-26.220904,1.615775,17,stop_loss,14.366585,-37.951878,-52.318463,8.007576,11.003788,19.011364,-37.951878,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
