month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2024-01,3,1,2,33.333333,-3.408146,4.703487,0.000000,4.703487,-8.111632,0.747970,8.441345,-8.276489,-2.703877,2,1.500000,58.358376,-21.882101,-80.240477,9.994056,1,2,0,0
2024-02,2,0,2,0.000000,-13.498980,3.433705,0.000000,3.433705,-16.932685,0.000000,0.000000,-8.466342,-8.466342,2,1.500000,49.275473,-49.497224,-98.772697,9.980242,0,2,0,0
2024-03,12,5,7,41.666667,3.307537,18.382218,0.000000,18.382218,-15.074680,1.070130,8.436147,-8.179345,-1.256223,3,1.500000,58.473039,-12.633842,-71.106881,9.998682,5,7,0,0
2024-04,1,0,1,0.000000,-6.707725,1.884015,0.000000,1.884015,-8.591740,0.000000,0.000000,-8.591740,-8.591740,1,1.500000,43.310126,-45.522314,-88.832439,9.982230,0,1,0,0
2024-05,1,1,0,100.000000,10.042256,1.794930,0.000000,1.794930,8.247326,inf,8.247326,0.000000,8.247326,0,1.500000,46.104850,46.076798,-0.028052,10.028052,1,0,0,0
2024-06,1,0,1,0.000000,-6.707208,1.710501,0.000000,1.710501,-8.417709,0.000000,0.000000,-8.417709,-8.417709,1,1.500000,48.702838,-49.115658,-97.818496,9.980432,0,1,0,0
2024-09,2,1,1,50.000000,3.328086,3.796531,0.000000,3.796531,-0.468445,1.497131,8.067282,-8.535727,-0.234223,1,1.500000,42.915453,-2.457049,-45.372502,10.003773,1,1,0,0
2024-10,4,2,2,50.000000,6.648300,7.172959,0.000000,7.172959,-0.524659,1.497061,8.206686,-8.469015,-0.131165,2,1.500000,46.236189,-0.818114,-47.054303,10.004593,2,2,0,0
2024-11,7,6,1,85.714286,53.722960,11.287307,0.000000,11.287307,42.435653,9.012006,8.507755,-8.610878,6.062236,1,1.500000,55.817524,43.245845,-12.571678,10.026636,6,1,0,0
2024-12,6,2,4,33.333333,-6.782794,9.826192,0.000000,9.826192,-16.608986,0.748928,8.489103,-8.396798,-2.768164,3,1.500000,53.040631,-16.694885,-69.735516,9.996651,2,4,0,0
2025-01,7,3,4,42.857143,3.340511,11.074391,0.000000,11.074391,-7.733880,1.123760,8.442321,-8.265211,-1.104840,3,1.500000,58.066479,-10.528550,-68.595030,9.999736,3,4,0,0
2025-04,1,1,0,100.000000,10.080347,1.808953,0.000000,1.808953,8.271394,inf,8.271394,0.000000,8.271394,0,1.500000,45.880448,45.852508,-0.027940,10.027940,1,0,0,0
2025-05,5,1,4,20.000000,-16.817699,9.334106,0.000000,9.334106,-26.151805,0.374305,8.220600,-8.593101,-5.230361,2,1.500000,44.081682,-27.771115,-71.852796,9.991110,1,4,0,0
2025-07,1,0,1,0.000000,-6.693411,1.710619,0.000000,1.710619,-8.404030,0.000000,0.000000,-8.404030,-8.404030,1,1.500000,48.578280,-49.032661,-97.610940,9.980474,0,1,0,0
